round,value,daily_double,category,comments,answer,question,air_date,notes,Difficulty
1,400,no,CABLE SHOWS,-,"He's the host of CNN's ""360\""",Anderson Cooper,11/20/2015,2015 Tournament of Champions final game 2.,Expert
1,600,no,CABLE SHOWS,-,"This bloke's shows on Discovery have included ""Man vs. Wild"" & ""Escape from Hell\""",(Bear) Grylls,11/20/2015,2015 Tournament of Champions final game 2.,Expert
1,800,no,CABLE SHOWS,-,This HBO docu-series helped bring down Robert Durst after he seemingly confessed to murder in the finale,The Jinx,11/20/2015,2015 Tournament of Champions final game 2.,Expert
1,1000,no,CABLE SHOWS,-,Dorian Gray & Dr. Frankenstein are among the characters who have stepped off the page & into this drama on Showtime,Penny Dreadful,11/20/2015,2015 Tournament of Champions final game 2.,Expert
1,200,no,LESSER-KNOWN SUPERHEROES,"(Alex Trebek: Keep in mind that each response will end in ""I-Z-E-R"", okay?)",He tried to wash away the bad guys' sins by immersing them in water,Baptizer,11/20/2015,2015 Tournament of Champions final game 2.,Expert
1,400,no,LESSER-KNOWN SUPERHEROES,"(Alex Trebek: Keep in mind that each response will end in ""I-Z-E-R"", okay?)","He could put the bad guys in a trance with a swing of his pocket watch, which actually sounds pretty nifty",Hypnotizer,11/20/2015,2015 Tournament of Champions final game 2.,Expert
1,600,no,LESSER-KNOWN SUPERHEROES,"(Alex Trebek: Keep in mind that each response will end in ""I-Z-E-R"", okay?)",This guy has a way of making any situation seem unimportant & trifling,Minimizer (or Trivializer),11/20/2015,2015 Tournament of Champions final game 2.,Expert
1,800,no,LESSER-KNOWN SUPERHEROES,"(Alex Trebek: Keep in mind that each response will end in ""I-Z-E-R"", okay?)","When it comes to cutting expenses & finding deals to stay under budget, this superhero saves the day",Economizer,11/20/2015,2015 Tournament of Champions final game 2.,Expert
1,1000,no,LESSER-KNOWN SUPERHEROES,"(Alex Trebek: Keep in mind that each response will end in ""I-Z-E-R"", okay?)",He has a unique power--everything he touches turns to rust,Oxidizer,11/20/2015,2015 Tournament of Champions final game 2.,Expert
1,200,no,FIT BITS,-,"Exercise that strengthens the heart & lungs is called cardio or this, referring to the presence of oxygen",aerobic,11/20/2015,2015 Tournament of Champions final game 2.,Expert
1,400,no,FIT BITS,-,"Regular exercise can boost this, the sum of the chemical processes in the body whose name is from the Greek for ""change\""",metabolism,11/20/2015,2015 Tournament of Champions final game 2.,Expert
1,600,no,FIT BITS,-,Push ups & jumping jacks are these 12-letter exercises that use only your body weight,calisthenics,11/20/2015,2015 Tournament of Champions final game 2.,Expert
1,800,no,FIT BITS,-,"Strength-training exercises can help prevent fractures caused by this condition, aka thinning bones",osteoporosis,11/20/2015,2015 Tournament of Champions final game 2.,Expert
1,1000,no,FIT BITS,-,Short bursts of intense effort are alternated with less strenuous activity in this type of training like fartlek,interval training,11/20/2015,2015 Tournament of Champions final game 2.,Expert
1,200,no,HOW MANY MILES?,-,In 1924 the Olympic marathon was standardized at this many miles & 385 yards,26,11/20/2015,2015 Tournament of Champions final game 2.,Expert
1,400,no,HOW MANY MILES?,-,"To Lao Tzu ""a journey of"" this many miles, like from Beijing to Irkutsk, ""begins with a single step\""","1,000",11/20/2015,2015 Tournament of Champions final game 2.,Expert
1,600,no,HOW MANY MILES?,-,"Distance in miles from Middletown, Pennsylvania that gave the state's most famous nuclear plant its name",3,11/20/2015,2015 Tournament of Champions final game 2.,Expert
1,2800,yes,HOW MANY MILES?,-,One lap of the Daytona 500 is this many miles,2 1/2,11/20/2015,2015 Tournament of Champions final game 2.,Expert
1,1000,no,HOW MANY MILES?,-,"The Encyclopedia of Detroit refers to it as a ""de-facto psychological and cultural boundary for the region\""",8 Mile,11/20/2015,2015 Tournament of Champions final game 2.,Expert
2,400,no,13-LETTER WORDS,-,This adjective means having one color,monochromatic,11/20/2015,2015 Tournament of Champions final game 2.,Expert
2,800,no,13-LETTER WORDS,-,I'm taking a survey--please fill out this list of queries,questionnaire,11/20/2015,2015 Tournament of Champions final game 2.,Expert
2,1200,no,13-LETTER WORDS,-,This process gives rubber greater strength & durability,vulcanization,11/20/2015,2015 Tournament of Champions final game 2.,Expert
2,1600,no,13-LETTER WORDS,-,"Existing in the space between, say, the Milky Way & Andromeda",intergalactic,11/20/2015,2015 Tournament of Champions final game 2.,Expert
2,2000,no,13-LETTER WORDS,-,The name of the muse of dancing spins & twists into adjective form as this word,terpsichorean,11/20/2015,2015 Tournament of Champions final game 2.,Expert
2,400,no,THE EXECUTIVE BRANCH,-,OMB!  It's the Office of Management & this,Budget,11/20/2015,2015 Tournament of Champions final game 2.,Expert
2,800,no,THE EXECUTIVE BRANCH,-,"Andrew Jackson is quoted as saying, ""John Marshall has made his decision, now let him"" do this, the exec. branch's job",enforce it,11/20/2015,2015 Tournament of Champions final game 2.,Expert
2,1200,no,THE EXECUTIVE BRANCH,-,James Clapper tells the President about moles & dead drops as National Director of this,Intelligence,11/20/2015,2015 Tournament of Champions final game 2.,Expert
2,10000,yes,THE EXECUTIVE BRANCH,-,Overseeing the FDA is one job of this Cabinet department,Health and Human Services,11/20/2015,2015 Tournament of Champions final game 2.,Expert
2,2000,no,THE EXECUTIVE BRANCH,-,"An executive action delayed deportation for people brought to the U.S. as kids, known by this hopeful term",the Dreamers,11/20/2015,2015 Tournament of Champions final game 2.,Expert
2,400,no,"MOVIE LINES, MADE TV-SAFE",-,"This actor, in a 2006 film: ""I have had it with these monkey-fighting snakes on this Monday-to-Friday plane\""",Samuel L. Jackson,11/20/2015,2015 Tournament of Champions final game 2.,Expert
2,800,no,"MOVIE LINES, MADE TV-SAFE",-,"In a big moment in an action movie franchise, this actor let loose with, ""Yippee-ki-yay, Mr. Falcon\""",(Bruce) Willis,11/20/2015,2015 Tournament of Champions final game 2.,Expert
2,1200,no,"MOVIE LINES, MADE TV-SAFE",-,"Getting busted on bogus charges, this ""Beverly Hills Cop"" says, ""This is bozo, man\""",Axel Foley (or Eddie Murphy),11/20/2015,2015 Tournament of Champions final game 2.,Expert
2,1600,no,"MOVIE LINES, MADE TV-SAFE",-,"We don't think this ""Jackie Brown"" director had ""Freeze, moldy fingers!"" or ""my mutual funded money"" in his script",Tarantino,11/20/2015,2015 Tournament of Champions final game 2.,Expert
2,2000,no,"MOVIE LINES, MADE TV-SAFE",-,"For the love of Keyser Soze!  One guy in this title police lineup: ""Hand me the keys, you fairy godmother\""",The Usual Suspects,11/20/2015,2015 Tournament of Champions final game 2.,Expert
1,200,no,CAPITAL BIRTHPLACES,-,Child psychologist Anna Freud,Vienna,11/6/2017,2017 Tournament of Champions quarterfinal game 1.,Expert
1,400,no,CAPITAL BIRTHPLACES,-,Martina Navratilova,Prague,11/6/2017,2017 Tournament of Champions quarterfinal game 1.,Expert
1,1600,yes,CAPITAL BIRTHPLACES,-,Pope Francis I,Buenos Aires,11/6/2017,2017 Tournament of Champions quarterfinal game 1.,Expert
1,800,no,CAPITAL BIRTHPLACES,-,Idris Elba,London,11/6/2017,2017 Tournament of Champions quarterfinal game 1.,Expert
1,1000,no,CAPITAL BIRTHPLACES,-,Philosopher Baruch Spinoza,Amsterdam,11/6/2017,2017 Tournament of Champions quarterfinal game 1.,Expert
1,200,no,BACKING BANDS,-,Ziggy Marley & these alliterative folks,the Melody Makers,11/6/2017,2017 Tournament of Champions quarterfinal game 1.,Expert
1,400,no,BACKING BANDS,-,Siouxsie & these screamers,the Banshees,11/6/2017,2017 Tournament of Champions quarterfinal game 1.,Expert
1,600,no,BACKING BANDS,-,"Grandmaster Flash & this quintet, reminiscent of a Vin Diesel sequel",the Furious Five,11/6/2017,2017 Tournament of Champions quarterfinal game 1.,Expert
1,800,no,BACKING BANDS,-,Edie Brickell & this crew,the New Bohemians,11/6/2017,2017 Tournament of Champions quarterfinal game 1.,Expert
1,1000,no,BACKING BANDS,-,Bob Seger & this band,the Silver Bullet Band,11/6/2017,2017 Tournament of Champions quarterfinal game 1.,Expert
2,400,no,OPHTHALMOLOGY,-,Seeing these not around angels' heads but around headlights may be a symptom of glaucoma,halos,11/6/2017,2017 Tournament of Champions quarterfinal game 1.,Expert
2,800,no,OPHTHALMOLOGY,-,A subspecialty covers Fuchs' dystrophy & other diseases of this dome-shaped covering in front of the iris & pupil,a cornea,11/6/2017,2017 Tournament of Champions quarterfinal game 1.,Expert
2,4000,yes,OPHTHALMOLOGY,-,Ophthalmologists put a plus sign before your prescription number to show you have this condition,farsightedness,11/6/2017,2017 Tournament of Champions quarterfinal game 1.,Expert
2,1600,no,OPHTHALMOLOGY,-,"Note the category title & you'll be most of the way to this instrument with a light & mirror, invented around 1850",an ophthalmoscope,11/6/2017,2017 Tournament of Champions quarterfinal game 1.,Expert
2,2000,no,OPHTHALMOLOGY,-,About half a million Americans a year have this surgery to improve their vision; its name is a 5-letter acronym,LASIK,11/6/2017,2017 Tournament of Champions quarterfinal game 1.,Expert
2,400,no,"\""FUSION\""",-,A muddled mental state,confusion,11/6/2017,2017 Tournament of Champions quarterfinal game 1.,Expert
2,800,no,"\""FUSION\""",-,"One way to say a sports team has to get better players is that it ""needs"" this 8-letter word ""of talent\""",an infusion,11/6/2017,2017 Tournament of Champions quarterfinal game 1.,Expert
2,1200,no,"\""FUSION\""",-,This vehicle out of Detroit that debuted with the 2006 model was once going to be called the Futura,the Ford Fusion,11/6/2017,2017 Tournament of Champions quarterfinal game 1.,Expert
2,1600,no,"\""FUSION\""",-,"In the 1800s, with instruments called the impellor & the gravitator, Dr. James Blundell pioneered this procedure",a blood transfusion,11/6/2017,2017 Tournament of Champions quarterfinal game 1.,Expert
2,2000,no,"\""FUSION\""",-,Cinematographers use paper & fabric to achieve this softening of light,diffusion,11/6/2017,2017 Tournament of Champions quarterfinal game 1.,Expert
2,400,no,STARS' INITIAL SHOWS,-,"James Franco & Seth Rogen, 1999:  ""F. and G.\""",Freaks and Geeks,11/6/2017,2017 Tournament of Champions quarterfinal game 1.,Expert
2,800,no,STARS' INITIAL SHOWS,-,"Jason Bateman, 1981:  ""L.H.O.T.P.\""",Little House on the Prairie,11/6/2017,2017 Tournament of Champions quarterfinal game 1.,Expert
2,1200,no,STARS' INITIAL SHOWS,-,"Tom Hanks, 1980:  ""B.B.\""",Bosom Buddies,11/6/2017,2017 Tournament of Champions quarterfinal game 1.,Expert
2,1600,no,STARS' INITIAL SHOWS,-,"Sarah Jessica Parker, 1982:  ""S.P.\""",Square Pegs,11/6/2017,2017 Tournament of Champions quarterfinal game 1.,Expert
2,2000,no,STARS' INITIAL SHOWS,-,"Adam Sandler & Denis Leary, late '80s:  ""R.C."" on MTV",Remote Control,11/6/2017,2017 Tournament of Champions quarterfinal game 1.,Expert
2,400,no,NOT YOUR EVERYDAY WORDS,-,"We rarely speak of this piece of wood except to shut tight the proverbial ""hatches\""",batten,11/6/2017,2017 Tournament of Champions quarterfinal game 1.,Expert
2,800,no,NOT YOUR EVERYDAY WORDS,-,"It sounds like a meal's last course, but this word is usually paired with ""just"" to describe karmic retribution",deserts,11/6/2017,2017 Tournament of Champions quarterfinal game 1.,Expert
2,1200,no,NOT YOUR EVERYDAY WORDS,-,"Paired with ""call"", this word means a commanding gesture & not the ""Devils Haircut"" singer",beck,11/6/2017,2017 Tournament of Champions quarterfinal game 1.,Expert
2,1600,no,NOT YOUR EVERYDAY WORDS,-,"Depending on the context, this 4-letter word means country or friends when paired with ""kin\""",kith,11/6/2017,2017 Tournament of Champions quarterfinal game 1.,Expert
2,2000,no,NOT YOUR EVERYDAY WORDS,-,"It means to go by a leisurely, indirect route & is usually found before ""one's way\""",wend,11/6/2017,2017 Tournament of Champions quarterfinal game 1.,Expert
1,200,no,DR. JOHNSON'S ALPHABET,(Alex: We're going back to his 1755 dictionary.),"It ""is called the canine letter, because it is uttered with some resemblance to the growl or snarl of a cur\""",R,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
1,400,no,DR. JOHNSON'S ALPHABET,(Alex: We're going back to his 1755 dictionary.),"It ""unhappily prevails in so many of our words that it produces in the ear of a foreigner a continued sibilation\""",S,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
1,600,no,DR. JOHNSON'S ALPHABET,(Alex: We're going back to his 1755 dictionary.),"\""Sounded only by a strong emission of the breath...and is therefore by many grammarians accounted no letter\""",H,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
1,800,no,DR. JOHNSON'S ALPHABET,(Alex: We're going back to his 1755 dictionary.),"It ""is confounded by the Germans and Welsh with B\""",P,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
1,1000,no,DR. JOHNSON'S ALPHABET,(Alex: We're going back to his 1755 dictionary.),"\""It is not improbable that by"" this letter ""is expressed the sound of the Roman V\""",W,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
1,200,no,"\""B"" A SPORT",-,Martin Luther is said to have argued that 9 was the ideal number of pins for this,bowling,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
1,400,no,"\""B"" A SPORT",-,The pros play it on a 94-by-50-foot court,basketball,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
1,600,no,"\""B"" A SPORT",-,"Red Faber, Red Ruffing & Red Schoendienst are in its Hall of Fame",baseball,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
1,800,no,"\""B"" A SPORT",-,"2-man men, 4-man men & 2-man women (!) are events in this winter Olympic sport",bobsled,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
1,1000,yes,"\""B"" A SPORT",-,Britannica's entry on it notes early Scandinavians revered the Norse god Ull as both a ski god & a hunting god,biathlon,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
1,200,no,THAT'S OUR COLOR,(Alex: You have to name the color that has a shade that's been trademarked by the group mentioned.),UPS,brown,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
1,400,no,THAT'S OUR COLOR,(Alex: You have to name the color that has a shade that's been trademarked by the group mentioned.),Tiffany,(robin's-egg) blue,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
1,600,no,THAT'S OUR COLOR,(Alex: You have to name the color that has a shade that's been trademarked by the group mentioned.),"Owens Corning, for insulation",pink,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
1,800,no,THAT'S OUR COLOR,(Alex: You have to name the color that has a shade that's been trademarked by the group mentioned.),Caterpillar,yellow,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
1,1000,no,THAT'S OUR COLOR,(Alex: You have to name the color that has a shade that's been trademarked by the group mentioned.),"AstraZeneca, for Nexium",purple,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
1,200,no,SWIPE WRITE,-,"Tom Buchanan calls this title character ""a common swindler"" who'd have to steal a ring to put it on Daisy's finger",the Great Gatsby,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
1,400,no,SWIPE WRITE,-,"After he proposes, Elizabeth Bennet tells him he is ""the last man in the world whom I could ever be prevailed on to marry\""",Mr. Darcy,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
1,600,no,SWIPE WRITE,-,"She tells Humbert Humbert, ""You revolting creature. I was a daisy-fresh girl, and look what you've done to me\""",Lolita,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
1,800,no,SWIPE WRITE,-,"\""As"" this play by Shakespeare says, ""Let's meet as little as we can"" & ""I do desire we may be better strangers\""",As You Like It,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
1,1000,no,SWIPE WRITE,-,"In this play, George tells Martha he imagines her buried in cement up to her neck, ""No...your nose...that's much quieter\""",Who's Afraid of Virginia Woolf?,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
2,400,no,THREE OF A KIND,-,"A rap,  a drum, a ""dead horse\""","things with beats, or things you can beat",11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
2,800,no,THREE OF A KIND,-,"Shakespearean,  Petrarchan, Spenserian",sonnets,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
2,1200,no,THREE OF A KIND,-,"Umaga,  Triple H,  John Cena",WWE wrestlers,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
2,1600,no,THREE OF A KIND,-,"Brice's Crossroads, Hampton Roads,  Spotsylvania Court House",Civil War battle sites,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
2,2000,no,THREE OF A KIND,-,"Arbalest, glaive, shuriken",weapons,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
2,400,no,MOVIE & TV DEATHS,-,"\""Oh my God, they killed"" this ""South Park"" character! (over...& over...& over...)",Kenny,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
2,800,no,MOVIE & TV DEATHS,-,"On this show, Dr. Robert ""Rocket"" Romano lost an arm to a helicopter, then one crashed, smooshing him",E.R.,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
2,1200,no,MOVIE & TV DEATHS,-,Rihanna & Aziz Ansari are 2 of the celebs to fall to a fiery death in this 2013 film,This is the End,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
2,1600,no,MOVIE & TV DEATHS,-,"Keanu's partner in ""Speed"", he gets blown up real good after being tricked by Dennis Hopper",Jeff Daniels,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
2,2000,no,MOVIE & TV DEATHS,-,"Steve Buscemi's character in ""The Big Lebowski"", he dies of a heart attack after a fight with some nihilists",Donny,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
2,400,no,KICKING AXIS,-,"In 1941's Operation Compass, the British pushed the Italians out of this country into Libya & took  130,000 prisoners",Egypt,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
2,800,no,KICKING AXIS,-,"In the 1943 Battle of Kursk, the biggest-ever engagement between these, Soviet T-34s tamed German Tigers",tanks,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
2,1200,no,KICKING AXIS,-,"Gen. Jodl signed capitulation papers in Reims on May 7, 1945; May 8 has become known as this day",V-E Day,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
2,3000,yes,KICKING AXIS,-,"In this June 1942 battle, Japan lost all 4 of its heavy aircraft carriers & with them, pretty much, the Pacific war",Midway,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
2,2000,no,KICKING AXIS,-,"In May 1941 3 British ships sank this German battleship along with most of its 2,300-man crew",the Bismarck,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
2,400,no,OVERLAPS,"(Alex: Each correct response will be one word, an overlap of two words.)",Hamburger condiment for re-covering chairs & couches,ketchupholstery,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
2,800,no,OVERLAPS,"(Alex: Each correct response will be one word, an overlap of two words.)","A single-celled life form's long, thin loaf of bread",amoebaguette,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
2,1200,no,OVERLAPS,"(Alex: Each correct response will be one word, an overlap of two words.)",Japan's former capital is saluted by raising glasses of alcohol in unison,Kyotoast,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
2,1600,no,OVERLAPS,"(Alex: Each correct response will be one word, an overlap of two words.)",Strong Italian coffee used to detect submerged objects using sound waves,espressonar,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
2,2000,no,OVERLAPS,"(Alex: Each correct response will be one word, an overlap of two words.)",Frozen polar region of a planet filled out with your personal info when you're seeking a new job,icecapplication,11/7/2017,2017 Tournament of Champions quarterfinal game 2.,Expert
1,200,no,RUSSIAN INVOLVEMENT,-,"In 1998 Boris Yeltsin made him director of the Federal Security Service, the new domestic version of the KGB",Putin,11/8/2017,2017 Tournament of Champions quarterfinal game 3.,Expert
1,400,no,RUSSIAN INVOLVEMENT,-,"In 1943 the Germans' advance into Russia was halted at the battle of this city, now Volgograd",Stalingrad,11/8/2017,2017 Tournament of Champions quarterfinal game 3.,Expert
1,600,no,RUSSIAN INVOLVEMENT,-,The Livonian War not going well & possible treason by boyars led this czar to live up to his name & execute people,Ivan the Terrible,11/8/2017,2017 Tournament of Champions quarterfinal game 3.,Expert
1,800,no,RUSSIAN INVOLVEMENT,-,"As Russia emerged from the Time of Troubles, this family's dynasty began in 1613 & ruled for more than 300 years",the Romanovs,11/8/2017,2017 Tournament of Champions quarterfinal game 3.,Expert
1,1000,no,RUSSIAN INVOLVEMENT,-,A 17th century merchant named Alexeyev was the first Russian on this peninsula well known to players of Risk,Kamchatka,11/8/2017,2017 Tournament of Champions quarterfinal game 3.,Expert
1,200,no,SWEET STUFF,-,"A candy slogan asked, ""How many licks does it take to get to"" the center of one of these",a Tootsie Roll Tootsie Pop,11/8/2017,2017 Tournament of Champions quarterfinal game 3.,Expert
1,400,no,SWEET STUFF,-,"To the Greeks, who know yogurt, yaourti me meli means yogurt with this",honey,11/8/2017,2017 Tournament of Champions quarterfinal game 3.,Expert
1,600,no,SWEET STUFF,-,"In a 1934 film she sang, ""On the good ship Lollipop, it's a sweet trip to a candy shop, where bon-bons play\""",Shirley Temple,11/8/2017,2017 Tournament of Champions quarterfinal game 3.,Expert
1,800,no,SWEET STUFF,-,"Cajeta, made with goat's milk, is a version of this caramel-flavored & Spanish named sauce",dulce de leche,11/8/2017,2017 Tournament of Champions quarterfinal game 3.,Expert
1,1000,no,SWEET STUFF,-,"On Mackinac Island, Ryba's is the place to go for this candy; try the maple pecan or chocolate walnut",fudge,11/8/2017,2017 Tournament of Champions quarterfinal game 3.,Expert
1,200,no,"GIVE US THE ""____ING"" TITLE!",-,"\""____ing Las Vegas"" by John O'Brien",Leaving Las Vegas,11/8/2017,2017 Tournament of Champions quarterfinal game 3.,Expert
1,400,no,"GIVE US THE ""____ING"" TITLE!",-,"\""____ing Ill of the Dead: Jerks in Montana History"", edited by Dave Walter",Speaking Ill of the Dead,11/8/2017,2017 Tournament of Champions quarterfinal game 3.,Expert
1,600,no,"GIVE US THE ""____ING"" TITLE!",-,"\""____ing for Mr. Goodbar"" by Judith Rossner",Looking for Mr. Goodbar,11/8/2017,2017 Tournament of Champions quarterfinal game 3.,Expert
1,800,no,"GIVE US THE ""____ING"" TITLE!",-,"\""____ing on My Feet"" by Kerri Strug",Landing on My Feet,11/8/2017,2017 Tournament of Champions quarterfinal game 3.,Expert
1,1000,no,"GIVE US THE ""____ING"" TITLE!",-,"\""____ing towards Bethlehem"" by Joan Didion",slouching,11/8/2017,2017 Tournament of Champions quarterfinal game 3.,Expert
1,200,no,WHAT DO YOU COLLECT?,-,A bibliophile,books,11/8/2017,2017 Tournament of Champions quarterfinal game 3.,Expert
1,400,no,WHAT DO YOU COLLECT?,-,An oologist,(birds') eggs,11/8/2017,2017 Tournament of Champions quarterfinal game 3.,Expert
1,600,no,WHAT DO YOU COLLECT?,-,An arctophile:  these cuddly toys,teddy bears,11/8/2017,2017 Tournament of Champions quarterfinal game 3.,Expert
1,800,no,WHAT DO YOU COLLECT?,-,A conchologist,seashells,11/8/2017,2017 Tournament of Champions quarterfinal game 3.,Expert
1,1000,no,WHAT DO YOU COLLECT?,-,A deltiologist:  these greetings,postcards,11/8/2017,2017 Tournament of Champions quarterfinal game 3.,Expert
2,400,no,BLAME IT ON THE SUPERNOVA,-,Here's some total bull--in 1054 a supernova lit up one of the horns in this constellation,Taurus,11/8/2017,2017 Tournament of Champions quarterfinal game 3.,Expert
2,800,no,BLAME IT ON THE SUPERNOVA,-,Some supernovae produce these rays but the odds of them turning you super-strong & green as in comic books? Low,gamma rays,11/8/2017,2017 Tournament of Champions quarterfinal game 3.,Expert
2,1200,no,BLAME IT ON THE SUPERNOVA,-,"Before 1572, many thought no change could occur in the heavens beyond the moon's orbit; then this Dane saw a supernova",Tycho Brahe,11/8/2017,2017 Tournament of Champions quarterfinal game 3.,Expert
2,1600,no,BLAME IT ON THE SUPERNOVA,-,"A term used since the 1930s, this star--the smallest & densest type known--can be one object left behind by a supernova",a neutron star,11/8/2017,2017 Tournament of Champions quarterfinal game 3.,Expert
2,2000,no,BLAME IT ON THE SUPERNOVA,-,"\""R"" you ready?! The brightest star in Orion, this is set to go super-nova! (But relax, only within 10 mil. years or so)",Rigel,11/8/2017,2017 Tournament of Champions quarterfinal game 3.,Expert
2,400,no,REDUNDANT GEOGRAPHY,-,Desert Desert (from Arabic),the Sahara,11/8/2017,2017 Tournament of Champions quarterfinal game 3.,Expert
2,800,no,REDUNDANT GEOGRAPHY,-,East East (Asian country),East Timor,11/8/2017,2017 Tournament of Champions quarterfinal game 3.,Expert
2,1200,no,REDUNDANT GEOGRAPHY,-,Lake Lake (shrinking Central African lake),Lake Chad,11/8/2017,2017 Tournament of Champions quarterfinal game 3.,Expert
2,1600,no,REDUNDANT GEOGRAPHY,-,Sheep Islands Islands (from Danish),the Faroe Islands,11/8/2017,2017 Tournament of Champions quarterfinal game 3.,Expert
2,2000,no,REDUNDANT GEOGRAPHY,-,Big River River (from Algonquian),the Mississippi River,11/8/2017,2017 Tournament of Champions quarterfinal game 3.,Expert
2,400,no,"YOU'LL STOP AT ""NOTHING\""",-,Use this idiom of mock gratitude when someone does you the opposite of a favor,thanks for nothing,11/8/2017,2017 Tournament of Champions quarterfinal game 3.,Expert
2,800,no,"YOU'LL STOP AT ""NOTHING\""",-,"If I lose, I pay you $100; if you lose, you pay back the $50 you just won",double or nothing,11/8/2017,2017 Tournament of Champions quarterfinal game 3.,Expert
2,5,yes,"YOU'LL STOP AT ""NOTHING\""",-,Play title from around 1600 meaning a big fuss for no reason,Much Ado About Nothing,11/8/2017,2017 Tournament of Champions quarterfinal game 3.,Expert
2,1600,no,"YOU'LL STOP AT ""NOTHING\""",-,"It's the meaning of the Latin ""ex nihilo\""",out of nothing,11/8/2017,2017 Tournament of Champions quarterfinal game 3.,Expert
2,2000,no,"YOU'LL STOP AT ""NOTHING\""",-,"Boy: ""Dad, I'll be good if you give me a dollar."" Father: ""A dollar?! When I was your age I was"" this",good for nothing,11/8/2017,2017 Tournament of Champions quarterfinal game 3.,Expert
1,200,no,WORDS WITH ENEMIES,-,"This prefix is attached to ""enemy"" when referring to Satan or your biggest enemy",arch-,11/9/2017,2017 Tournament of Champions quarterfinal game 4.,Expert
1,400,no,WORDS WITH ENEMIES,-,This literary word for an opponent or rival is also used for a muscle that works in opposition to another,an antagonist,11/9/2017,2017 Tournament of Champions quarterfinal game 4.,Expert
1,600,no,WORDS WITH ENEMIES,-,"Batman has an enemy aptly named this, a 4-letter word for the worst thing ""of your existence\""",Bane,11/9/2017,2017 Tournament of Champions quarterfinal game 4.,Expert
1,800,no,WORDS WITH ENEMIES,-,"You might dread your enemy & regard him as this, French for ""black beast\""",b̻te noire,11/9/2017,2017 Tournament of Champions quarterfinal game 4.,Expert
1,1000,no,WORDS WITH ENEMIES,-,"Agatha Christie & Philip Roth both have books called this, a word from myth for a formidable opponent",Nemesis,11/9/2017,2017 Tournament of Champions quarterfinal game 4.,Expert
1,200,no,"\""N"" TITLED TO LITERATURE",-,With this book Jane Austen satirized the fashion for novels like those of Ann Radcliffe,Northanger Abbey,11/9/2017,2017 Tournament of Champions quarterfinal game 4.,Expert
1,400,no,"\""N"" TITLED TO LITERATURE",-,The father of the title character of this Dickens novel dies & leaves the family penniless,Nicholas Nickleby,11/9/2017,2017 Tournament of Champions quarterfinal game 4.,Expert
1,600,no,"\""N"" TITLED TO LITERATURE",-,This one-act drama by Sartre sounds like a barrel of laughs: an existential portrayal of hell,No Exit,11/9/2017,2017 Tournament of Champions quarterfinal game 4.,Expert
1,3400,yes,"\""N"" TITLED TO LITERATURE",-,"Wonderboy is the name of a bat, not a superhero, in this 1952 novel",The Natural,11/9/2017,2017 Tournament of Champions quarterfinal game 4.,Expert
